yearID,teamID,R,RA,RperG,RAperG,W,L,WPct,Cook_WPct,Soolman_WPct,Kross_WPct,Smyth_WPct,BJames_Pythag_WPct,BJames_Pythag_WPctII
1906,PIT,623,470,4.0719,3.0719,93,60,0.6078,0.6415574,0.6039281,0.6628,0.6400,0.637291491867,0.626146251455
1924,NY1,857,641,5.6013,4.1895,93,60,0.6078,0.6470952,0.6448105,0.6685,0.6442,0.641255358718,0.62982065151
1934,NY1,760,583,4.9673,3.8105,93,60,0.6078,0.6309434,0.6191895,0.6518,0.6318,0.629544332412,0.618972709355
1978,BOS,796,657,4.8834,4.0307,99,64,0.6074,0.5863988,0.5879509,0.6058,0.5957,0.594796599907,0.586909698655
1907,PHA,582,511,4.0138,3.5241,88,57,0.6069,0.5512485,0.5514207,0.5695,0.5650,0.564685877185,0.559241567624
1912,CHN,756,668,5.0400,4.4533,91,59,0.6067,0.5477605,0.5603867,0.5659,0.5618,0.561562647382,0.556376343813
1933,NYA,927,768,6.1800,5.1200,91,59,0.6067,0.5842031,0.6080000,0.6035,0.5938,0.592987075899,0.585244328794
1966,BAL,755,601,4.7188,3.7563,97,63,0.6063,0.6080200,0.5994188,0.6281,0.6136,0.612123158073,0.60287642815
1905,CHA,612,451,4.0263,2.9671,92,60,0.6053,0.6567805,0.6100724,0.6785,0.6515,0.648061666768,0.636136611118
1962,CIN,802,685,4.9506,4.2284,98,64,0.6049,0.5666686,0.5744383,0.5854,0.5787,0.57819779959,0.571646567167
1964,CHA,642,501,3.9630,3.0926,98,64,0.6049,0.6202156,0.5906852,0.6407,0.6234,0.621510483816,0.611544102458
1970,MIN,744,605,4.5926,3.7346,98,64,0.6049,0.5952000,0.5887840,0.6149,0.6030,0.601956803301,0.593503312582
1974,CIN,776,631,4.7901,3.8951,98,64,0.6049,0.5952203,0.5924012,0.6149,0.6031,0.601973135053,0.593518359204
1975,OAK,758,606,4.6790,3.7407,98,64,0.6049,0.6053993,0.5969630,0.6254,0.6114,0.610070078573,0.60098242346
1977,LAN,769,582,4.7469,3.5926,98,64,0.6049,0.6395120,0.6191481,0.6607,0.6384,0.635813930985,0.624777301166
1979,PIT,775,643,4.7840,3.9691,98,64,0.6049,0.5833593,0.5841420,0.6026,0.5931,0.592289122885,0.584602078035
1983,BAL,799,652,4.9321,4.0247,98,64,0.6049,0.5931227,0.5935309,0.6127,0.6013,0.600280205547,0.591958822767
1985,NYN,695,568,4.2901,3.5062,98,64,0.6049,0.5922183,0.5814568,0.6118,0.6006,0.599547693847,0.591284139203
1987,DET,896,735,5.5309,4.5370,98,64,0.6049,0.5900190,0.6018333,0.6095,0.5987,0.5977598599,0.589637721713
1991,PIT,768,632,4.7407,3.9012,98,64,0.6049,0.5881519,0.5867284,0.6076,0.5971,0.596234715663,0.588233520242
1992,ATL,682,569,4.2099,3.5123,98,64,0.6049,0.5801195,0.5726358,0.5993,0.5903,0.58959670928,0.582125054207
1997,BAL,812,681,5.0123,4.2037,98,64,0.6049,0.5771043,0.5832778,0.5962,0.5877,0.587072446477,0.579803453276
1998,SDN,749,635,4.6235,3.9198,98,64,0.6049,0.5708913,0.5728580,0.5898,0.5824,0.581814844238,0.574970117549
1999,NYA,900,731,5.5556,4.5123,98,64,0.6049,0.5958960,0.6068951,0.6156,0.6036,0.602516734716,0.594019202728
2002,ARI,819,674,5.0556,4.1605,98,64,0.6049,0.5881246,0.5921358,0.6076,0.5971,0.596212391237,0.588212968185
2004,BOS,949,768,5.8580,4.7407,98,64,0.6049,0.5980677,0.6142222,0.6178,0.6054,0.604257845916,0.595623622459
2012,WAS,731,594,4.5123,3.6667,98,64,0.6049,0.5956296,0.5875926,0.6153,0.6034,0.602302532583,0.593821843926
1903,NY1,729,567,5.2446,4.0791,84,55,0.6043,0.6222857,0.6197986,0.6429,0.6250,0.623076923077,0.612991735041
1919,CLE,636,537,4.5755,3.8633,84,55,0.6043,0.5732290,0.5737842,0.5922,0.5844,0.583802039358,0.576796619806
1915,CHA,717,509,4.6558,3.3052,93,61,0.6039,0.6817839,0.6394610,0.7043,0.6697,0.664910692345,0.651810934456
1920,BRO,660,528,4.2857,3.4286,93,61,0.6039,0.6050000,0.5890000,0.6250,0.6111,0.609756097561,0.600692821251
1922,SLA,867,643,5.6299,4.1753,93,61,0.6039,0.6526096,0.6491883,0.6742,0.6483,0.645150188218,0.633433827688
1922,NY1,852,658,5.5325,4.2727,93,61,0.6039,0.6266991,0.6292208,0.6474,0.6285,0.626390581153,0.616055328228
1928,NY1,807,653,5.2403,4.2403,93,61,0.6039,0.5981440,0.6027597,0.6179,0.6055,0.604318809864,0.595679807293
1932,WS1,840,716,5.4545,4.6494,93,61,0.6039,0.5678212,0.5824805,0.5866,0.5797,0.579188610604,0.572556855334
1937,CHN,811,682,5.2662,4.4286,93,61,0.6039,0.5755484,0.5860130,0.5946,0.5864,0.585762950363,0.578599359725
1951,CLE,696,594,4.5195,3.8571,93,61,0.6039,0.5671111,0.5687013,0.5859,0.5791,0.578578492497,0.571996310173
1952,CLE,763,606,4.9545,3.9351,93,61,0.6039,0.6093927,0.6050519,0.6295,0.6147,0.613193526472,0.60386409625
1955,CLE,698,601,4.5325,3.9026,93,61,0.6039,0.5621165,0.5653442,0.5807,0.5747,0.574258756137,0.568028560897
1956,BRO,720,601,4.6753,3.9026,93,61,0.6039,0.5798336,0.5799156,0.5990,0.5901,0.589358129425,0.581905599237
1961,CIN,710,653,4.6104,4.2403,93,61,0.6039,0.5262481,0.5385130,0.5436,0.5418,0.541746506482,0.538212528224
1977,BAL,719,653,4.4658,4.0559,97,64,0.6025,0.5329188,0.5427578,0.5505,0.5481,0.54799389423,0.543936420657
1977,BOS,859,712,5.3354,4.4224,97,64,0.6025,0.5839270,0.5937081,0.6032,0.5936,0.592758821521,0.585034284843
1985,NYA,839,660,5.2112,4.0994,97,64,0.6025,0.6152667,0.6143043,0.6356,0.6194,0.617734118108,0.608055686414
2008,CHN,855,671,5.3106,4.1677,97,64,0.6025,0.6167213,0.6174037,0.6371,0.6206,0.618848760567,0.609085114646
1905,CHN,667,442,4.3595,2.8889,92,61,0.6013,0.7303801,0.6521111,0.7545,0.7029,0.694864373927,0.679833926081
1909,NY1,623,546,4.0719,3.5686,92,61,0.6013,0.5522564,0.5527647,0.5705,0.5659,0.5655837201,0.560065380447
1927,SLN,754,665,4.9281,4.3464,92,61,0.6013,0.5487759,0.5599869,0.5669,0.5627,0.562474461806,0.557212757778
1939,SLN,779,633,5.0915,4.1373,92,61,0.6013,0.5956335,0.5981961,0.6153,0.6034,0.602305638542,0.593824705613
1972,OAK,604,457,3.8968,2.9484,93,62,0.6000,0.6396849,0.5987871,0.6608,0.6385,0.635939093373,0.624893248562
1964,BAL,679,567,4.1914,3.5000,97,65,0.5988,0.5796049,0.5720185,0.5988,0.5899,0.589167188478,0.58172996887
1965,LAN,608,521,3.7531,3.2160,97,65,0.5988,0.5648215,0.5565617,0.5835,0.5771,0.576604456368,0.570182909901
1968,SLN,583,472,3.5988,2.9136,97,65,0.5988,0.5978220,0.5719753,0.6176,0.6052,0.604061328694,0.595442513967
1969,MIN,790,618,4.8765,3.8148,97,65,0.5988,0.6187055,0.6094815,0.6392,0.6222,0.620362933687,0.610483826563
1971,PIT,788,599,4.8642,3.6975,97,65,0.5988,0.6367145,0.6203025,0.6578,0.6363,0.633781238996,0.622894642461
1973,BAL,754,561,4.6543,3.4630,97,65,0.5988,0.6505098,0.6230556,0.6720,0.6468,0.643673215683,0.632063332905
1980,KCA,809,694,4.9938,4.2840,97,65,0.5988,0.5642017,0.5731235,0.5829,0.5765,0.576068309866,0.569690455091
1993,PHI,877,740,5.4136,4.5679,97,65,0.5988,0.5736054,0.5866914,0.5926,0.5847,0.584120954274,0.577089783327
1999,CLE,1009,860,6.2284,5.3086,97,65,0.5988,0.5678558,0.5935062,0.5866,0.5797,0.579218299566,0.572584132941
1999,HOU,823,675,5.0802,4.1667,97,65,0.5988,0.5901215,0.5940185,0.6096,0.5988,0.597843336976,0.589714587173
2000,SFN,925,747,5.7099,4.6111,97,65,0.5988,0.5993307,0.6124630,0.6191,0.6065,0.605266285333,0.596553069804
2002,SLN,787,648,4.8580,4.0000,97,65,0.5988,0.5878210,0.5885185,0.6073,0.5969,0.595963716944,0.587984040501
2006,NYA,930,767,5.7407,4.7346,97,65,0.5988,0.5868579,0.6028951,0.6063,0.5961,0.595173786755,0.587256885097
2006,NYN,834,731,5.1481,4.5123,97,65,0.5988,0.5521970,0.5653395,0.5705,0.5658,0.565530844764,0.560016863093
2008,TBA,774,671,4.7778,4.1420,97,65,0.5988,0.5582951,0.5657099,0.5768,0.5713,0.570919941257,0.5649629633
2009,LAA,883,761,5.4506,4.6975,97,65,0.5988,0.5615926,0.5771173,0.5802,0.5742,0.573802812755,0.567609869385
2010,PHI,772,640,4.7654,3.9506,97,65,0.5988,0.5838250,0.5841605,0.6031,0.5935,0.592674505561,0.584956697222
2011,NYA,867,657,5.3519,4.0556,97,65,0.5988,0.6387032,0.6331667,0.6598,0.6378,0.635227635722,0.624234207553
2012,CIN,669,588,4.1296,3.6296,97,65,0.5988,0.5506735,0.5523704,0.5689,0.5644,0.564172670032,0.558770704469
2013,BOS,853,656,5.2654,4.0494,97,65,0.5988,0.6293476,0.6249877,0.6502,0.6306,0.628362314272,0.617879093288
2013,SLN,783,596,4.8333,3.6790,97,65,0.5988,0.6358591,0.6190617,0.6569,0.6356,0.633156908206,0.622316535365
1912,WS1,699,581,4.5987,3.8224,91,61,0.5987,0.5822995,0.5803618,0.6015,0.5922,0.591410643433,0.583793786756
1933,NY1,636,515,4.1842,3.3882,91,61,0.5987,0.5977165,0.5828092,0.6175,0.6051,0.603976879925,0.595364688277
1911,CHN,757,607,4.9156,3.9416,92,62,0.5974,0.6036046,0.6004091,0.6236,0.6100,0.608656630179,0.599678827004
1924,WS1,755,613,4.9026,3.9805,92,62,0.5974,0.5961175,0.5950714,0.6158,0.6038,0.602694667126,0.594183148225
1924,BRO,717,675,4.6558,4.3831,92,62,0.5974,0.5141156,0.5284351,0.5311,0.5302,0.530144970579,0.527588093246
1927,NY1,817,720,5.3052,4.6753,92,62,0.5974,0.5492056,0.5645714,0.5674,0.5631,0.562859593099,0.557566060295
1930,SLN,1004,784,6.5195,5.0909,92,62,0.5974,0.6198163,0.6456234,0.6403,0.6230,0.621207489869,0.611264132542
1931,WS1,843,691,5.4740,4.4870,92,62,0.5974,0.5904660,0.6011883,0.6100,0.5991,0.598123942666,0.589972974285
1936,NY1,742,621,4.8182,4.0325,92,62,0.5974,0.5783060,0.5811104,0.5974,0.5888,0.588080602005,0.580730585826
1946,DET,704,567,4.5714,3.6818,92,62,0.5974,0.6009453,0.5920584,0.6208,0.6078,0.606551177633,0.597737507736
1950,CLE,806,654,5.2338,4.2468,92,62,0.5974,0.5964893,0.6014286,0.6162,0.6041,0.602993264968,0.594458282932
1952,NY1,722,639,4.6883,4.1494,92,62,0.5974,0.5468670,0.5558247,0.5649,0.5610,0.560758601772,0.555638838278
1953,CLE,770,627,5.0000,4.0714,92,62,0.5974,0.5943860,0.5956429,0.6140,0.6024,0.601300773101,0.592898932569
1953,ML1,738,589,4.7922,3.8247,92,62,0.5974,0.6064380,0.5998636,0.6265,0.6123,0.610885353283,0.601734460007
1954,BRO,778,740,5.0519,4.8052,92,62,0.5974,0.5088541,0.5253636,0.5257,0.5250,0.52501726106,0.522893905266
1956,ML1,709,569,4.6039,3.6948,92,62,0.5974,0.6030861,0.5940325,0.6230,0.6095,0.60824716072,0.599301231742
1958,NYA,759,577,4.9286,3.7468,92,62,0.5974,0.6366655,0.6217987,0.6577,0.6362,0.63374550335,0.622861550795
1958,ML1,675,541,4.3831,3.5130,92,62,0.5974,0.6038817,0.5902403,0.6238,0.6102,0.608875246223,0.599880434662
1935,NYA,818,632,5.4899,4.2416,89,60,0.5973,0.6264430,0.6280872,0.6472,0.6283,0.626199291,0.615878426584
1995,BOS,791,698,5.4931,4.8472,86,58,0.5972,0.5484871,0.5660278,0.5666,0.5625,0.562215323236,0.556975041752
1994,ATL,542,448,4.7544,3.9298,68,46,0.5965,0.5855536,0.5851754,0.6049,0.5949,0.594101134957,0.58626959254
1984,CHN,762,658,4.7329,4.0870,96,65,0.5963,0.5604985,0.5668012,0.5790,0.5732,0.572848675228,0.566733747781
1906,NYA,644,543,4.2649,3.5960,90,61,0.5960,0.5740258,0.5696291,0.5930,0.5851,0.584476842098,0.577416946654
1918,BOS,474,380,3.7619,3.0159,75,51,0.5952,0.6037263,0.5780794,0.6237,0.6101,0.608752668827,0.599767393024
1999,NYN,853,711,5.2331,4.3620,97,66,0.5951,0.5806639,0.5894969,0.5999,0.5908,0.590050521843,0.582542505817
1914,BOS,589,510,3.8497,3.3333,91,62,0.5948,0.5589725,0.5543333,0.5775,0.5719,0.571514000339,0.565508338674
1916,PHI,581,489,3.7974,3.1961,91,62,0.5948,0.5750593,0.5631373,0.5941,0.5860,0.585350331725,0.57821999056
1935,NY1,770,675,5.0327,4.4118,91,62,0.5948,0.5521185,0.5639216,0.5704,0.5657,0.565461004745,0.559952779622
1948,BSN,739,584,4.8301,3.8170,91,62,0.5948,0.6124589,0.6045163,0.6327,0.6172,0.61557163903,0.606059049561
1903,CHN,695,599,5.0362,4.3406,82,56,0.5942,0.5615693,0.5716159,0.5801,0.5742,0.573782468111,0.567591187391
1975,BOS,796,709,4.9750,4.4313,95,65,0.5938,0.5433907,0.5560313,0.5614,0.5578,0.557614778531,0.552755636351
1979,MON,701,581,4.3813,3.6313,95,65,0.5938,0.5839656,0.5778688,0.6033,0.5936,0.592790743122,0.585063659341
2001,NYA,804,713,5.0250,4.4563,95,65,0.5938,0.5457728,0.5585563,0.5638,0.5600,0.5597717324,0.554733703609
1994,CHA,633,498,5.6018,4.4071,67,46,0.5929,0.6152048,0.6224513,0.6355,0.6194,0.617686640676,0.608011842708
1962,NYA,817,680,5.0432,4.1975,96,66,0.5926,0.5815118,0.5870617,0.6007,0.5915,0.590756260128,0.583191743278
1977,PIT,734,665,4.5309,4.1049,96,66,0.5926,0.5342195,0.5443395,0.5519,0.5493,0.54920125874,0.545042865183
1986,HOU,654,569,4.0370,3.5123,96,66,0.5926,0.5563023,0.5550062,0.5747,0.5695,0.569167120218,0.563353963572
1987,TOR,845,655,5.2160,4.0432,96,66,0.5926,0.6243969,0.6205864,0.6450,0.6267,0.624666462534,0.614461104542
1992,OAK,745,672,4.5988,4.1481,96,66,0.5926,0.5365774,0.5468148,0.5543,0.5515,0.551380923477,0.547040558004
1992,TOR,780,682,4.8148,4.2099,96,66,0.5926,0.5535484,0.5624938,0.5718,0.5670,0.566731624072,0.561118729267
1992,PIT,693,595,4.2778,3.6728,96,66,0.5926,0.5637176,0.5630309,0.5824,0.5761,0.5756490074,0.569305341
1996,ATL,773,648,4.7716,4.0000,96,66,0.5926,0.5773642,0.5797037,0.5965,0.5880,0.587290760178,0.580004212405
1997,NYA,891,688,5.5000,4.2469,96,66,0.5926,0.6268081,0.6285679,0.6475,0.6286,0.626472015625,0.616130639114
2003,OAK,768,643,4.7407,3.9691,96,66,0.5926,0.5780902,0.5797346,0.5972,0.5886,0.587899803942,0.580564310025
2004,ATL,803,668,4.9568,4.1235,96,66,0.5926,0.5818144,0.5858765,0.6010,0.5918,0.591007788032,0.583423147452
2006,MIN,801,683,4.9444,4.2160,96,66,0.5926,0.5676193,0.5750802,0.5864,0.5795,0.579015242444,0.572397569938
2007,BOS,867,657,5.3519,4.0556,96,66,0.5926,0.6387032,0.6331667,0.6598,0.6378,0.635227635722,0.624234207553
2007,CLE,811,704,5.0062,4.3457,96,66,0.5926,0.5575625,0.5680247,0.5760,0.5706,0.570276510682,0.564372296716
2010,TBA,802,649,4.9506,4.0062,96,66,0.5926,0.5981017,0.5973272,0.6179,0.6054,0.604285023088,0.595648669086
2011,TEX,855,677,5.2778,4.1790,96,66,0.5926,0.6112555,0.6128951,0.6315,0.6162,0.614640384612,0.605199422826
2011,MIL,721,638,4.4506,3.9383,96,66,0.5926,0.5469655,0.5533210,0.5650,0.5611,0.56084735431,0.555720243619
2013,OAK,767,625,4.7346,3.8580,96,66,0.5926,0.5939648,0.5905494,0.6136,0.6020,0.600960860709,0.592585803186
2013,ATL,688,548,4.2469,3.3827,96,66,0.5926,0.6076496,0.5897654,0.6277,0.6133,0.611833805555,0.602609459568
1912,PHA,779,658,5.1250,4.3289,90,62,0.5921,0.5730030,0.5818684,0.5919,0.5842,0.583610388486,0.576620449162
1915,PHI,589,463,3.8750,3.0461,90,62,0.5921,0.6157149,0.5865066,0.6361,0.6198,0.618077998895,0.608373257932
1917,BOS,555,454,3.6513,2.9868,90,62,0.5921,0.5916740,0.5697895,0.6112,0.6001,0.599106081795,0.590877422117
1907,PIT,634,510,4.1169,3.3117,91,63,0.5909,0.6016784,0.5838182,0.6216,0.6084,0.607132931353,0.598273850929
1910,NY1,715,567,4.6429,3.6818,91,63,0.5909,0.6103351,0.5993442,0.6305,0.6154,0.613926270004,0.604540318765
1916,BOS,550,480,3.5714,3.1169,91,63,0.5909,0.5545833,0.5482468,0.5729,0.5680,0.567648714581,0.561960353595
1923,CIN,708,629,4.5974,4.0844,91,63,0.5909,0.5447886,0.5532403,0.5628,0.5591,0.558881932869,0.553917659498
1926,NYA,847,713,5.5000,4.6299,91,63,0.5909,0.5749621,0.5891234,0.5940,0.5859,0.585268294911,0.578144566525
1927,PHA,841,726,5.4610,4.7143,91,63,0.5909,0.5606667,0.5764545,0.5792,0.5734,0.57299549482,0.566868557266
1928,CHN,714,615,4.6364,3.9935,91,63,0.5909,0.5619122,0.5665779,0.5805,0.5745,0.574081018354,0.567865342572
1950,PHI,722,624,4.6883,4.0519,91,63,0.5909,0.5600128,0.5658571,0.5785,0.5728,0.572424395493,0.566344185599
1955,CHA,725,557,4.7078,3.6169,91,63,0.5909,0.6299820,0.6126558,0.6508,0.6310,0.628832814515,0.618314377919
1956,CIN,775,658,5.0325,4.2727,91,63,0.5909,0.5700608,0.5782208,0.5889,0.5816,0.581106223073,0.574318894333
1938,BOS,902,751,6.0537,5.0403,88,61,0.5906,0.5813156,0.6033289,0.6005,0.5913,0.590593094537,0.583041635676
1995,CIN,747,623,5.1875,4.3264,85,59,0.5903,0.5803339,0.5885069,0.5995,0.5905,0.589775487297,0.582289505234
1973,LAN,675,565,4.1925,3.5093,95,66,0.5901,0.5782301,0.5711801,0.5973,0.5887,0.588017035555,0.580672124829
1979,ML4,807,722,5.0124,4.4845,95,66,0.5901,0.5409806,0.5543665,0.5589,0.5556,0.555420615027,0.550743776956
1986,BOS,794,696,4.9317,4.3230,95,66,0.5901,0.5521494,0.5627640,0.5704,0.5658,0.565488513274,0.55997802072
2002,SFN,783,616,4.8634,3.8261,95,66,0.5901,0.6152143,0.6069752,0.6356,0.6194,0.617693908085,0.608018553878
1939,BOS,890,795,5.8940,5.2649,89,62,0.5894,0.5418365,0.5639073,0.5597,0.5564,0.556201176161,0.551459446939
1999,CIN,865,711,5.3067,4.3620,96,67,0.5890,0.5888326,0.5970061,0.6083,0.5977,0.596791535128,0.588746152143
1908,DET,647,547,4.2288,3.5752,90,63,0.5882,0.5724826,0.5680915,0.5914,0.5838,0.583168714075,0.57621446442
1921,PIT,692,595,4.5229,3.8889,90,63,0.5882,0.5629042,0.5657778,0.5815,0.5754,0.574943359799,0.568657265765
1924,PIT,724,588,4.7320,3.8431,90,63,0.5882,0.5959456,0.5918235,0.6156,0.6037,0.602556556925,0.594055894243
1944,PIT,744,662,4.8627,4.3268,90,63,0.5882,0.5439517,0.5553399,0.5619,0.5583,0.558123777451,0.553222391936
1981,OAK,458,403,4.2018,3.6972,64,45,0.5872,0.5500546,0.5527706,0.5682,0.5639,0.563619607011,0.558263296769
1961,BAL,691,588,4.2654,3.6296,95,67,0.5864,0.5687823,0.5662222,0.5876,0.5805,0.580012754715,0.573314093672
1965,CHA,647,555,3.9938,3.4259,95,67,0.5864,0.5642306,0.5595000,0.5829,0.5765,0.576093328966,0.56971343474
1965,SFN,682,593,4.2099,3.6605,95,67,0.5864,0.5566408,0.5573765,0.5750,0.5698,0.569465445111,0.563627792135
1966,LAN,606,490,3.7407,3.0247,95,67,0.5864,0.5985796,0.5750123,0.6184,0.6058,0.604666938894,0.596000654856
1978,LAN,727,573,4.4877,3.5370,95,67,0.5864,0.6140803,0.5984259,0.6344,0.6185,0.61682215723,0.607213581215
1982,ML4,891,717,5.5000,4.4259,95,67,0.5864,0.6014561,0.6101296,0.6213,0.6082,0.606956581573,0.598111261914
1985,LAN,682,579,4.2099,3.5741,95,67,0.5864,0.5701002,0.5662778,0.5889,0.5817,0.581139854941,0.57434980091
1987,SLN,798,693,4.9259,4.2778,95,67,0.5864,0.5573333,0.5668333,0.5758,0.5704,0.57007500987,0.564187327082
1990,PIT,733,619,4.5247,3.8210,95,67,0.5864,0.5731373,0.5729568,0.5921,0.5843,0.583724265305,0.576725127348
1991,MIN,776,652,4.7901,4.0247,95,67,0.5864,0.5760491,0.5790494,0.5951,0.5868,0.586184876567,0.578987304911
1993,TOR,847,742,5.2284,4.5802,95,67,0.5864,0.5524906,0.5665309,0.5708,0.5661,0.565792016076,0.560256510846
1999,TEX,945,859,5.8333,5.3025,95,67,0.5864,0.5324563,0.5538457,0.5501,0.5477,0.547563746776,0.543542248357
2000,CHA,978,839,6.0370,5.1790,95,67,0.5864,0.5641859,0.5873395,0.5828,0.5765,0.576054637272,0.569677897054
2000,ATL,810,714,5.0000,4.4074,95,67,0.5864,0.5490756,0.5610370,0.5672,0.5630,0.562743160625,0.557459249077
2000,SLN,887,771,5.4753,4.7593,95,67,0.5864,0.5568197,0.5732778,0.5752,0.5700,0.569623011707,0.563772423498
2003,BOS,961,809,5.9321,4.9938,95,67,0.5864,0.5749370,0.5957099,0.5939,0.5859,0.585247040245,0.578125025258
2005,BOS,910,805,5.6173,4.9691,95,67,0.5864,0.5471304,0.5661420,0.5652,0.5612,0.560995850622,0.555856448261
2005,LAA,761,643,4.6975,3.9691,95,67,0.5864,0.5728212,0.5753272,0.5918,0.5840,0.583456078664,0.576478606145
2005,NYA,886,789,5.4691,4.8704,95,67,0.5864,0.5435032,0.5612037,0.5615,0.5579,0.557716887256,0.552849269321
2006,DET,822,675,5.0741,4.1667,95,67,0.5864,0.5894044,0.5933889,0.6089,0.5982,0.597258573917,0.589176156613
2008,BOS,845,694,5.2160,4.2840,95,67,0.5864,0.5893084,0.5957901,0.6088,0.5981,0.597180137179,0.589103937773
2009,BOS,872,736,5.3827,4.5432,95,67,0.5864,0.5734348,0.5860864,0.5924,0.5846,0.58397640698,0.576956906487
2009,LAN,780,611,4.8148,3.7716,95,67,0.5864,0.6178723,0.6076358,0.6383,0.6215,0.619728008263,0.609897274588
2010,NYA,859,693,5.3025,4.2778,95,67,0.5864,0.5999365,0.6052407,0.6198,0.6070,0.605748975889,0.596997997624
2011,DET,787,711,4.8580,4.3889,95,67,0.5864,0.5357356,0.5484630,0.5534,0.5507,0.550604059064,0.54632851803
2012,NYA,804,668,4.9630,4.1235,95,67,0.5864,0.5825389,0.5865062,0.6018,0.5924,0.591609313223,0.583976575747
1916,BSN,542,453,3.5658,2.9803,89,63,0.5855,0.5790905,0.5617434,0.5982,0.5894,0.588737266345,0.581334534574
1924,NYA,798,667,5.2500,4.3882,89,63,0.5855,0.5790585,0.5885197,0.5982,0.5894,0.588710475153,0.581309893205
1938,CHN,713,598,4.6908,3.9342,89,63,0.5855,0.5770769,0.5782368,0.5962,0.5877,0.587049480757,0.579782334522
1908,CLE,568,457,3.6883,2.9675,90,64,0.5844,0.6015580,0.5755519,0.6214,0.6083,0.607037422409,0.598185794138
1913,WS1,596,561,3.8701,3.6429,90,64,0.5844,0.5141961,0.5245390,0.5312,0.5303,0.530222991117,0.527659524454
1930,CHN,998,870,6.4805,5.6494,90,64,0.5844,0.5552092,0.5841299,0.5736,0.5685,0.568202251806,0.562468374251
1932,CHN,720,633,4.6753,4.1104,90,64,0.5844,0.5505213,0.5585130,0.5687,0.5643,0.564036779898,0.558646029866
1940,DET,888,717,5.7662,4.6558,90,64,0.5844,0.5994310,0.6136039,0.6192,0.6065,0.605346248713,0.596626775236
1957,CHA,707,566,4.5909,3.6753,90,64,0.5844,0.6045724,0.5947143,0.6246,0.6108,0.60941959632,0.600382462329
1994,CLE,679,562,6.0088,4.9735,66,47,0.5841,0.5847616,0.6056372,0.6041,0.5943,0.593448193748,0.585668676252
1988,LAN,628,544,3.9006,3.3789,94,67,0.5839,0.5587353,0.5548385,0.5772,0.5717,0.571306060957,0.565317436652
2002,MIN,768,712,4.7702,4.4224,94,67,0.5839,0.5220674,0.5360559,0.5393,0.5378,0.537783742779,0.534582852701
1909,BOS,597,550,3.9536,3.6424,88,63,0.5828,0.5253600,0.5331060,0.5427,0.5410,0.540907773304,0.537444231328
1910,NYA,626,557,4.1457,3.6887,88,63,0.5828,0.5439569,0.5479205,0.5619,0.5583,0.558128538366,0.553226757814
1913,PHI,693,636,4.5894,4.2119,88,63,0.5828,0.5273774,0.5392914,0.5448,0.5429,0.542810640354,0.539187347572
1906,CLE,663,482,4.3333,3.1503,89,64,0.5817,0.6657510,0.6225163,0.6878,0.6581,0.654224705422,0.641863278794
1963,CHA,683,544,4.2160,3.3580,94,68,0.5802,0.6076691,0.5891605,0.6278,0.6133,0.611849034331,0.602623509974
1965,BAL,641,578,3.9568,3.5679,94,68,0.5802,0.5367543,0.5410988,0.5545,0.5517,0.55154403227,0.547190061115
1973,OAK,758,615,4.6790,3.7963,94,68,0.5802,0.5965398,0.5912407,0.6163,0.6042,0.603033830155,0.594495661476
1977,TEX,767,657,4.7346,4.0556,94,68,0.5802,0.5650350,0.5702037,0.5837,0.5772,0.576788981291,0.570352403693
1982,BAL,774,687,4.7778,4.2407,94,68,0.5802,0.5452926,0.5555370,0.5633,0.5595,0.559337842948,0.554335772142
1990,CHA,682,633,4.2099,3.9074,94,68,0.5802,0.5214660,0.5319444,0.5387,0.5373,0.537210690992,0.534058029088
1991,ATL,749,644,4.6235,3.9753,94,68,0.5802,0.5629130,0.5671358,0.5815,0.5754,0.574951037011,0.568664316364
1993,CHA,776,664,4.7901,4.0988,94,68,0.5802,0.5656386,0.5714198,0.5843,0.5778,0.577310099399,0.570831089486
1993,MON,732,682,4.5185,4.2099,94,68,0.5802,0.5194839,0.5322716,0.5367,0.5354,0.535316519939,0.532323374785
1999,BOS,836,718,5.1605,4.4321,94,68,0.5802,0.5635432,0.5748642,0.5822,0.5759,0.575497768482,0.569166437518
2000,NYN,807,738,4.9815,4.5556,94,68,0.5802,0.5292520,0.5438889,0.5467,0.5447,0.544571295258,0.540800356161
2007,LAA,822,731,5.0741,4.5123,94,68,0.5802,0.5442517,0.5577840,0.5622,0.5586,0.558395762141,0.553471811242
2007,NYA,968,777,5.9753,4.7963,94,68,0.5802,0.6029755,0.6204630,0.6229,0.6095,0.608159776421,0.599220652595
2010,MIN,781,671,4.8210,4.1420,94,68,0.5802,0.5633443,0.5701173,0.5820,0.5758,0.575325268204,0.569008009371
2011,ARI,731,662,4.5123,4.0864,94,68,0.5802,0.5344471,0.5443580,0.5521,0.5495,0.549412145732,0.545236133546
2012,OAK,713,614,4.4012,3.7901,94,68,0.5802,0.5620391,0.5635432,0.5806,0.5746,0.574191435171,0.567966739068
2012,ATL,700,600,4.3210,3.7037,94,68,0.5802,0.5646667,0.5642593,0.5833,0.5769,0.576470588235,0.570059948459
2012,SFN,718,649,4.4321,4.0062,94,68,0.5802,0.5354576,0.5444383,0.5532,0.5505,0.550347220369,0.54609311901
