visitor_ab,home_ab,visitor_hr,home_hr,visitor_h,home_h,visitor_2b,home_2b,visitor_3b,home_3b,visitor_bb,home_bb,home,visitor,year
32,26,0,1,7,4,1,0,0,0,2,2,TEX,TBA,2012
36,30,0,0,9,4,1,3,1,0,1,2,ARI,CIN,2012
31,29,1,1,6,3,3,0,0,0,1,3,CHN,MIL,2012
30,36,1,1,7,14,2,5,0,1,4,0,COL,LAN,2012
36,32,1,1,9,6,4,1,0,0,2,4,HOU,SFN,2012
34,37,0,1,5,13,1,2,0,0,0,2,MIA,WAS,2012
40,34,2,2,14,6,3,0,0,0,2,5,PHI,NYN,2012
30,34,0,2,5,14,1,2,0,1,1,4,PIT,SLN,2012
34,31,1,0,7,6,1,0,0,0,1,0,SDN,ATL,2012
37,37,0,2,11,14,0,6,0,0,2,4,ANA,BOS,2012
35,28,0,0,12,3,2,2,0,0,5,4,BAL,CHA,2012
43,34,1,1,15,7,7,1,0,1,0,3,CLE,OAK,2012
31,31,0,0,6,8,2,1,0,0,1,0,KCA,DET,2012
29,39,0,2,2,17,0,3,0,1,0,3,MIN,SEA,2012
40,35,1,0,12,8,3,6,0,0,2,5,NYA,TOR,2012
40,36,4,2,16,9,1,1,1,0,1,1,TEX,TBA,2012
37,32,4,0,11,6,1,1,0,0,1,3,ARI,CIN,2012
34,30,0,0,8,4,2,2,0,0,1,2,CHN,MIL,2012
39,40,2,0,12,15,1,0,0,0,3,2,COL,LAN,2012
31,35,1,0,5,10,2,2,1,0,4,2,HOU,SFN,2012
38,32,3,0,14,8,1,3,1,0,1,1,MIA,WAS,2012
34,31,1,0,8,6,1,2,0,0,3,2,PHI,NYN,2012
32,32,0,1,5,9,0,3,0,0,3,3,PIT,SLN,2012
33,35,1,0,7,13,0,3,0,0,2,5,SDN,ATL,2012
33,32,1,0,7,9,1,1,0,0,3,3,ANA,BOS,2012
36,31,0,2,10,8,2,4,0,0,0,2,BAL,CHA,2012
38,36,4,1,13,10,3,3,0,0,6,7,CLE,OAK,2012
38,30,0,1,12,9,1,2,0,0,1,3,KCA,DET,2012
31,31,0,1,6,6,1,1,0,0,3,5,MIN,SEA,2012
29,31,0,0,5,8,0,1,0,0,1,4,TOR,TBA,2012
42,39,3,0,17,14,4,7,0,1,3,11,CHN,MIL,2012
40,33,1,1,15,9,4,2,0,1,2,2,HOU,SFN,2012
33,31,1,0,10,5,3,0,0,0,4,2,LAN,ARI,2012
34,35,2,0,7,12,1,5,0,0,0,1,PHI,NYN,2012
32,35,0,2,4,13,1,0,0,0,2,5,WAS,SLN,2012
39,31,0,1,12,5,3,2,1,0,3,4,CLE,TEX,2012
32,33,1,2,5,11,1,3,0,1,7,4,DET,CHA,2012
37,32,3,1,12,5,0,0,0,0,0,1,NYA,BAL,2012
34,44,1,5,9,19,0,5,0,0,1,2,OAK,BOS,2012
42,32,2,0,16,7,2,0,1,0,5,0,SEA,ANA,2012
35,26,1,2,10,4,3,0,0,0,1,1,TOR,TBA,2012
40,38,3,3,13,9,0,1,0,0,3,7,ATL,PHI,2012
32,33,0,2,8,10,1,2,0,0,3,3,CHN,SFN,2012
35,35,1,3,9,9,3,1,1,0,6,2,COL,SDN,2012
37,34,2,2,13,9,3,3,0,0,4,2,HOU,CIN,2012
38,38,1,0,9,6,2,0,1,0,3,5,LAN,ARI,2012
29,31,1,0,4,5,0,0,0,0,1,3,MIA,NYN,2012
36,39,1,2,9,15,3,2,0,0,2,5,MIL,PIT,2012
29,35,0,1,5,12,1,2,0,0,3,5,WAS,SLN,2012
33,31,2,0,8,7,1,1,0,0,2,1,CLE,TEX,2012
33,32,0,1,6,9,2,0,1,3,1,8,DET,CHA,2012
33,33,0,0,10,7,2,0,0,0,3,1,KCA,MIN,2012
33,41,2,0,9,14,1,2,0,0,5,2,KCA,MIN,2012
26,29,1,1,4,4,0,0,0,0,8,4,NYA,BAL,2012
31,35,0,2,4,11,0,3,0,0,0,5,OAK,BOS,2012
36,31,0,1,10,5,2,2,0,0,4,2,SEA,ANA,2012
33,30,2,1,8,7,3,1,0,0,4,7,TOR,TBA,2012
37,34,1,1,10,7,1,0,0,0,4,1,ATL,PHI,2012
34,28,0,1,8,5,3,1,1,0,4,3,CHN,SFN,2012
31,36,1,2,6,13,0,3,0,0,3,3,COL,SDN,2012
32,31,0,1,7,4,2,1,0,0,2,2,HOU,CIN,2012
33,29,1,2,7,6,1,0,0,0,1,2,LAN,ARI,2012
33,33,0,0,7,7,1,1,0,0,3,2,MIA,NYN,2012
32,27,1,1,6,4,2,1,0,0,4,5,MIL,PIT,2012
39,39,2,2,14,10,2,2,0,0,2,1,WAS,SLN,2012
41,34,4,1,15,9,3,3,0,0,2,3,CLE,TEX,2012
33,30,1,2,7,9,1,1,0,0,2,5,DET,CHA,2012
36,33,1,0,11,11,1,3,0,0,1,4,KCA,MIN,2012
38,29,2,1,12,6,0,1,0,0,4,4,NYA,BAL,2012
31,31,0,2,6,8,1,1,0,0,1,5,OAK,BOS,2012
33,29,0,2,6,9,2,0,0,0,1,4,SEA,ANA,2012
43,34,2,1,18,8,4,1,0,0,4,4,TOR,TBA,2012
36,34,0,1,9,9,6,3,0,0,6,5,ATL,PHI,2012
36,31,0,1,10,7,1,1,1,0,3,2,CHN,SFN,2012
43,34,1,3,20,11,2,3,0,0,1,4,COL,SDN,2012
37,30,1,1,9,5,2,2,0,1,2,2,HOU,CIN,2012
32,35,2,1,8,11,2,4,0,0,1,4,LAN,ARI,2012
33,31,1,0,8,6,3,1,0,0,1,2,MIA,NYN,2012
39,35,3,5,13,13,0,1,0,0,5,3,MIL,PIT,2012
35,36,1,1,7,13,3,0,0,0,1,1,WAS,SLN,2012
32,33,1,1,7,10,2,3,0,0,4,3,CHA,MIN,2012
34,31,0,0,11,7,0,2,0,0,3,2,DET,CLE,2012
36,32,5,0,9,8,1,1,0,1,1,1,KCA,TEX,2012
38,34,3,2,14,8,2,2,0,0,3,3,OAK,ANA,2012
34,29,0,0,6,6,1,0,0,0,1,4,SEA,BOS,2012
30,34,0,1,5,11,1,1,1,0,3,2,TBA,NYA,2012
34,30,0,0,10,3,3,0,1,0,7,2,TOR,BAL,2012
31,27,0,0,5,5,1,2,0,0,0,5,ATL,COL,2012
35,32,2,1,8,6,0,1,0,0,0,1,CIN,PHI,2012
41,42,1,2,10,11,0,0,0,0,3,1,LAN,SDN,2012
37,32,1,0,10,8,1,1,0,0,1,5,MIA,MIL,2012
36,32,1,0,10,5,0,1,0,1,1,1,PIT,HOU,2012
41,43,1,0,14,16,4,5,0,1,3,1,SFN,ARI,2012
34,31,2,1,8,9,1,1,1,1,4,1,SLN,NYN,2012
30,32,0,1,6,9,1,1,0,0,3,1,WAS,CHN,2012
41,40,2,0,17,13,0,10,1,0,8,3,CHA,MIN,2012
35,31,0,1,9,4,3,1,0,0,5,1,DET,CLE,2012
30,35,1,2,7,11,2,3,0,0,2,0,KCA,TEX,2012
37,31,0,1,12,4,3,1,0,0,2,2,OAK,ANA,2012
36,36,2,2,10,12,2,0,0,1,2,3,SEA,BOS,2012
32,28,1,3,6,5,0,1,0,0,1,5,TBA,NYA,2012
42,31,1,0,18,4,6,1,0,0,1,2,TOR,BAL,2012
37,33,2,0,10,9,4,1,0,0,3,2,ATL,COL,2012
30,29,0,1,4,7,2,1,0,0,3,4,CIN,PHI,2012
44,38,2,1,11,10,2,3,0,0,6,3,LAN,SDN,2012
38,35,2,2,11,9,2,0,0,0,1,2,MIA,MIL,2012
34,34,0,0,7,10,1,2,0,0,2,3,PIT,HOU,2012
47,43,1,1,16,13,4,5,1,1,6,3,SFN,ARI,2012
35,29,0,0,9,10,0,0,0,0,0,4,SLN,NYN,2012
33,42,1,6,8,19,0,5,1,0,4,2,WAS,CHN,2012
32,33,0,2,8,9,2,1,0,0,1,4,CHA,MIN,2012
29,33,0,2,4,10,0,1,0,1,2,1,DET,CLE,2012
33,34,2,0,9,8,2,4,1,0,3,4,KCA,TEX,2012
32,32,0,0,8,5,2,0,0,0,6,4,OAK,ANA,2012
31,31,0,0,5,7,1,0,0,0,5,4,SEA,BOS,2012
34,34,1,1,8,9,3,1,0,1,2,3,TBA,NYA,2012
30,33,2,1,5,9,1,2,0,1,5,1,TOR,BAL,2012
29,25,0,0,2,4,0,0,0,0,6,7,ATL,COL,2012
33,35,2,1,7,10,1,3,0,0,1,1,CIN,PHI,2012
32,36,0,0,8,10,1,0,0,0,6,2,LAN,SDN,2012
38,31,3,0,10,8,2,1,0,0,3,5,MIA,MIL,2012
33,29,1,0,8,9,2,0,0,1,1,5,PIT,HOU,2012
41,28,0,0,14,4,3,0,1,0,3,3,SFN,ARI,2012
37,34,1,1,12,9,3,0,0,0,3,1,SLN,NYN,2012
32,36,1,6,4,13,1,1,0,0,0,8,WAS,CHN,2012
34,35,0,6,10,11,1,0,0,0,6,2,BAL,NYA,2012
37,38,2,2,9,10,1,1,1,1,5,0,KCA,TEX,2012
34,30,0,0,7,7,1,1,0,0,2,3,ATL,COL,2012
30,35,0,0,6,12,0,6,1,0,4,0,MIA,MIL,2012
33,35,1,2,7,12,2,1,2,1,1,7,WAS,CHN,2012
33,34,2,0,6,8,1,3,0,1,2,0,ANA,DET,2012
36,36,3,3,9,8,0,2,0,0,1,0,BAL,NYA,2012
34,33,3,2,8,7,1,1,1,0,4,4,BOS,TOR,2012
35,37,3,3,11,12,2,2,0,1,4,2,CHA,KCA,2012
37,31,1,0,12,7,2,3,0,0,8,4,MIN,CLE,2012
38,34,1,0,13,7,2,0,0,0,2,3,SEA,OAK,2012
35,35,1,2,5,5,0,0,0,0,1,4,TBA,TEX,2012
37,34,2,0,9,10,0,0,0,1,1,4,CIN,HOU,2012
33,33,2,0,7,5,1,0,0,0,1,5,NYN,ATL,2012
35,33,0,0,8,10,2,2,0,0,1,5,PHI,COL,2012
44,29,0,0,12,4,2,2,0,0,4,5,PIT,CHN,2012
36,31,0,2,8,7,4,1,0,0,1,2,SDN,ARI,2012
33,31,1,0,6,10,0,0,0,0,7,4,SFN,LAN,2012
48,47,1,1,13,10,2,1,0,0,2,5,SLN,MIL,2012
43,43,2,2,16,13,4,4,2,1,6,3,WAS,MIA,2012
29,33,0,1,4,11,0,5,0,0,2,2,ANA,DET,2012
35,32,1,3,10,8,2,3,0,0,3,1,BAL,NYA,2012
35,31,2,0,11,6,1,0,0,0,2,2,BOS,TOR,2012
36,32,0,3,11,8,3,2,0,0,1,4,CHA,KCA,2012
29,28,0,0,3,7,0,0,0,0,1,5,MIN,CLE,2012
37,35,1,0,10,7,3,1,0,0,3,1,SEA,OAK,2012
35,33,1,0,7,3,2,0,0,0,3,3,TBA,TEX,2012
34,31,0,2,9,8,1,1,0,0,3,5,CIN,HOU,2012
43,34,2,1,17,8,4,1,0,0,4,2,NYN,ATL,2012
33,31,1,0,10,4,2,1,0,0,4,1,PIT,CHN,2012
41,36,4,1,15,9,2,2,0,0,4,4,SDN,ARI,2012
28,29,0,0,8,6,3,3,1,0,3,5,SFN,LAN,2012
38,34,2,0,15,9,1,3,0,1,5,5,SLN,MIL,2012
39,40,2,4,9,12,3,0,0,0,4,4,WAS,MIA,2012
30,31,1,2,5,7,1,2,0,0,3,1,ANA,DET,2012
39,30,2,0,15,4,2,1,0,0,8,3,BAL,NYA,2012
30,31,0,2,7,8,0,2,0,0,4,2,BOS,TOR,2012
39,32,0,0,9,8,1,2,0,0,5,4,CHA,KCA,2012
33,39,1,2,8,12,2,1,1,1,6,1,MIN,CLE,2012
31,36,2,1,5,9,0,1,0,1,4,0,SEA,OAK,2012
29,35,0,4,2,13,0,1,0,0,0,2,TBA,TEX,2012
37,32,2,0,12,5,0,1,0,1,1,2,CIN,HOU,2012
34,36,1,0,6,8,2,3,0,0,7,2,NYN,ATL,2012
32,33,0,0,6,7,0,2,0,0,2,8,PHI,COL,2012
35,40,1,1,9,14,2,2,0,0,3,1,PHI,COL,2012
39,34,3,1,12,7,1,0,0,1,2,8,PIT,CHN,2012
32,31,0,3,6,9,1,2,0,0,6,4,SDN,ARI,2012
31,29,0,1,5,7,1,2,0,1,4,3,SFN,LAN,2012
38,39,1,2,9,12,3,3,0,0,3,1,SLN,MIL,2012
39,30,1,0,14,4,3,1,0,0,4,1,WAS,MIA,2012
33,31,2,0,6,5,0,1,1,0,2,2,ANA,OAK,2012
32,34,0,3,8,7,2,2,0,0,2,3,CHA,DET,2012
29,32,1,1,3,10,0,2,0,1,3,2,MIN,CLE,2012
50,48,1,1,9,8,3,1,0,0,9,7,CIN,PIT,2012
39,34,2,1,13,10,1,3,0,1,3,0,COL,SFN,2012
35,32,0,0,11,6,3,0,0,2,7,7,HOU,CHN,2012
32,27,0,0,10,4,0,2,0,0,3,7,MIL,ATL,2012
31,30,3,1,5,5,1,1,0,0,4,5,NYN,WAS,2012
28,28,0,1,3,5,1,2,0,0,3,2,PHI,MIA,2012
35,39,0,1,9,17,2,4,1,1,1,8,SDN,SLN,2012
34,37,2,2,8,9,0,0,1,0,3,3,ANA,OAK,2012
32,36,2,3,5,13,1,3,0,0,3,3,BAL,TBA,2012
30,36,0,1,6,12,4,3,0,0,8,0,BOS,NYA,2012
35,33,2,2,10,6,0,0,0,0,5,2,CHA,DET,2012
41,34,1,0,16,11,4,0,3,0,3,4,MIN,KCA,2012
32,32,0,1,7,8,1,4,0,0,5,6,TEX,CLE,2012
37,34,1,0,14,8,4,2,0,0,1,1,TOR,SEA,2012
30,26,0,0,5,4,3,1,0,0,0,3,ARI,LAN,2012
34,32,2,2,11,9,3,1,0,0,1,3,CIN,PIT,2012
38,43,2,1,12,17,2,3,1,0,2,1,COL,SFN,2012
36,29,0,0,6,4,1,1,0,0,2,3,HOU,CHN,2012
31,31,0,2,5,9,0,1,0,1,1,1,MIL,ATL,2012
36,34,1,1,14,8,3,1,0,0,4,3,NYN,WAS,2012
35,34,1,1,11,15,2,4,0,0,4,6,PHI,MIA,2012
36,31,1,0,7,8,0,2,0,1,8,4,SDN,SLN,2012
37,34,1,1,9,8,3,1,0,0,4,0,ANA,OAK,2012
33,33,1,0,9,10,1,1,0,0,7,3,BAL,TBA,2012
39,36,3,1,11,10,4,5,0,1,2,1,BOS,NYA,2012
38,34,1,2,14,9,2,0,0,0,3,2,CHA,DET,2012
42,33,1,0,14,8,0,1,0,1,2,5,MIN,KCA,2012
32,32,0,2,7,11,0,2,0,1,1,2,TEX,CLE,2012
35,28,1,1,9,2,2,0,0,0,7,3,TOR,SEA,2012
30,27,0,0,4,5,1,0,0,0,0,4,ARI,LAN,2012
33,29,0,0,7,6,0,1,1,0,2,3,CIN,PIT,2012
40,34,0,1,15,8,3,1,2,0,0,5,COL,SFN,2012
38,31,1,0,11,6,3,1,0,0,4,3,HOU,CHN,2012
31,36,1,1,5,12,0,2,0,0,4,4,MIL,ATL,2012
32,33,2,0,7,8,0,0,0,0,5,1,NYN,WAS,2012
33,27,0,1,4,4,0,0,0,0,3,4,PHI,MIA,2012
31,29,1,1,4,5,1,2,0,0,2,0,SDN,SLN,2012
30,33,0,1,4,11,1,3,0,0,1,2,ANA,OAK,2012
51,51,0,0,12,11,1,3,0,0,2,8,BAL,TBA,2012
32,32,0,0,5,6,1,1,0,0,7,1,BOS,NYA,2012
37,32,0,2,8,7,3,2,1,0,5,4,MIN,KCA,2012
37,38,3,0,13,11,1,1,0,1,2,1,TEX,CLE,2012
34,35,1,2,7,13,3,3,0,0,3,2,TOR,SEA,2012
34,33,0,1,9,10,1,2,0,0,7,3,HOU,PHI,2012
35,31,0,0,10,6,2,2,0,0,5,2,LAN,SLN,2012
34,32,0,0,8,6,2,2,0,0,2,2,CLE,DET,2012
40,35,1,3,12,8,2,2,0,0,4,3,KCA,ANA,2012
32,31,1,0,9,4,1,0,0,0,6,0,MIN,CHA,2012
37,33,1,2,9,7,2,0,0,0,2,4,NYA,TBA,2012
30,30,1,1,7,8,1,1,0,0,3,2,OAK,BAL,2012
32,33,1,2,6,11,2,4,0,1,2,5,TEX,SEA,2012
36,33,1,0,10,7,0,2,1,1,4,4,TOR,BOS,2012
37,34,1,0,10,9,1,1,0,0,1,7,ARI,SFN,2012
32,34,1,0,5,10,1,2,0,0,1,2,ATL,WAS,2012
34,33,1,1,8,9,1,4,0,0,2,5,CHN,PIT,2012
41,38,2,2,16,9,4,1,0,0,5,1,HOU,PHI,2012
34,31,3,2,9,9,1,2,0,0,1,3,LAN,SLN,2012
29,31,0,1,3,9,1,1,0,0,3,3,MIA,CIN,2012
38,34,2,0,11,9,4,2,0,1,3,4,MIL,NYN,2012
39,35,2,1,14,8,3,0,0,1,0,4,SDN,COL,2012
34,31,1,0,8,5,1,1,0,1,6,1,CLE,DET,2012
33,30,1,2,6,7,0,0,0,0,1,2,KCA,ANA,2012
31,27,1,1,5,2,1,0,0,0,7,4,MIN,CHA,2012
33,31,1,2,7,7,2,0,0,0,3,2,NYA,TBA,2012
33,29,1,1,8,5,2,2,0,0,2,7,OAK,BAL,2012
38,37,2,1,11,10,0,3,1,0,5,6,TEX,SEA,2012
32,30,1,0,6,5,2,1,0,0,5,5,TOR,BOS,2012
35,33,1,1,8,8,1,1,1,0,1,2,ARI,SFN,2012
35,30,1,2,8,6,1,1,0,1,1,5,ATL,WAS,2012
35,39,2,0,10,13,2,2,1,0,4,5,CHN,PIT,2012
32,34,0,1,7,10,2,2,0,0,5,1,HOU,PHI,2012
31,34,1,1,6,6,1,2,0,0,3,1,LAN,SLN,2012
35,33,1,1,8,10,1,3,1,2,0,4,MIA,CIN,2012
34,34,1,1,10,12,3,2,0,2,5,6,MIL,NYN,2012
33,32,0,1,8,9,1,1,0,0,0,2,SDN,COL,2012
36,38,1,0,10,13,2,3,0,1,4,5,CLE,DET,2012
34,32,1,1,10,6,2,2,0,0,2,2,KCA,ANA,2012
36,32,2,1,10,6,3,3,1,0,3,3,MIN,CHA,2012
31,27,1,1,5,5,2,1,0,0,3,6,NYA,TBA,2012
39,37,2,2,13,11,4,2,0,0,9,4,OAK,BAL,2012
31,28,1,1,6,7,0,2,0,0,1,1,TEX,SEA,2012
33,32,0,1,7,7,1,2,0,0,1,2,TOR,BOS,2012
32,33,0,1,8,9,4,3,0,1,2,8,ARI,SFN,2012
30,28,0,0,6,5,1,1,0,0,2,6,ATL,WAS,2012
38,39,3,3,14,15,0,2,1,0,8,4,CHN,PIT,2012
32,33,0,2,9,8,5,2,0,1,5,5,HOU,PHI,2012
41,39,0,1,8,7,3,1,0,0,6,6,LAN,SLN,2012
49,37,0,0,17,8,1,2,0,1,2,5,MIA,CIN,2012
27,31,0,3,2,8,0,3,0,0,2,1,MIL,NYN,2012
38,40,3,1,11,16,2,4,0,0,6,6,SDN,COL,2012
33,31,0,0,8,10,2,2,0,0,2,6,CHA,DET,2012
42,36,2,3,15,9,3,3,0,0,4,2,SEA,BAL,2012
33,30,1,0,6,6,0,0,0,0,4,1,TBA,BOS,2012
32,27,0,0,5,2,1,0,1,0,3,2,CHN,PIT,2012
36,40,1,0,11,14,0,3,0,2,1,1,MIA,ATL,2012
32,33,2,0,6,7,0,1,1,0,2,1,NYN,PHI,2012
28,32,0,0,4,9,2,1,1,1,6,2,SFN,COL,2012
33,33,2,0,7,11,0,1,0,0,1,6,ANA,TEX,2012
49,48,0,2,16,11,3,0,0,0,4,2,CLE,MIN,2012
34,36,0,4,8,14,3,3,0,0,4,4,DET,OAK,2012
33,31,3,0,7,5,0,2,0,0,3,1,KCA,CHA,2012
62,65,0,1,10,12,1,4,0,0,4,6,SEA,BAL,2012
36,28,0,0,9,3,2,0,0,0,5,8,TBA,BOS,2012
31,27,0,0,8,6,1,2,1,0,2,4,ARI,SDN,2012
30,29,0,0,4,4,2,1,0,0,5,2,CHN,CIN,2012
36,36,0,1,7,8,2,2,0,1,4,2,MIA,ATL,2012
37,30,0,0,13,3,0,0,0,0,3,4,PIT,MIL,2012
33,34,1,0,8,12,1,3,0,1,3,3,SFN,COL,2012
33,30,0,0,7,9,2,3,0,1,2,3,SLN,HOU,2012
34,32,1,1,10,8,3,2,1,0,4,1,ANA,TEX,2012
38,34,1,1,12,7,2,1,0,0,4,2,CLE,MIN,2012
34,33,0,1,8,10,1,2,0,0,4,5,DET,OAK,2012
35,32,0,0,9,9,3,3,1,0,3,2,KCA,CHA,2012
37,29,0,0,10,7,3,2,0,0,3,0,NYA,TOR,2012
30,29,0,0,3,8,0,2,0,0,3,8,NYA,TOR,2012
41,38,1,1,8,8,0,0,0,0,1,4,SEA,BAL,2012
30,36,0,2,5,15,0,3,0,1,4,10,TBA,BOS,2012
31,32,0,0,7,9,1,4,0,2,4,0,ARI,SDN,2012
43,41,0,1,13,9,2,1,0,0,5,7,CHN,CIN,2012
30,32,0,0,7,5,2,1,0,0,3,1,MIA,ATL,2012
28,35,2,1,3,9,0,1,0,0,4,3,NYN,PHI,2012
35,32,1,1,11,6,1,1,1,0,1,2,PIT,MIL,2012
29,36,0,1,4,14,0,2,0,0,4,2,SFN,COL,2012
32,31,0,2,5,8,2,0,0,0,2,2,SLN,HOU,2012
35,31,0,0,9,10,4,3,0,1,3,3,WAS,LAN,2012
39,36,1,2,13,9,2,1,0,0,2,0,WAS,LAN,2012
33,30,1,0,7,5,0,1,0,0,0,1,ANA,TEX,2012
37,35,1,0,7,10,2,2,0,0,2,5,CLE,MIN,2012
38,34,1,1,12,11,3,3,1,0,5,3,DET,OAK,2012
34,33,0,0,9,7,1,1,0,1,1,2,KCA,CHA,2012
36,32,2,2,10,8,3,3,0,0,5,8,NYA,TOR,2012
37,34,1,1,10,10,2,4,1,0,1,3,TBA,BOS,2012
35,36,1,2,11,10,4,1,0,1,5,2,ARI,SDN,2012
36,35,0,1,9,11,3,1,0,1,4,6,CHN,CIN,2012
44,27,1,1,21,3,1,0,0,0,4,3,NYN,PHI,2012
39,39,1,2,13,13,3,1,1,0,5,2,PIT,MIL,2012
37,37,0,3,13,14,2,2,0,0,1,1,SFN,COL,2012
35,30,0,1,10,9,2,2,0,0,6,6,SLN,HOU,2012
31,30,1,0,4,7,0,2,0,0,1,2,WAS,LAN,2012
32,30,1,2,5,9,1,1,0,0,1,4,ANA,CHA,2012
34,35,0,0,10,8,2,2,0,0,3,1,BOS,BAL,2012
35,30,0,0,10,10,1,1,0,0,2,2,KCA,CLE,2012
34,32,1,1,4,8,0,0,0,0,4,0,NYA,OAK,2012
34,33,1,1,10,9,2,3,0,1,0,2,SEA,TEX,2012
35,39,0,2,9,16,1,6,0,1,1,5,TBA,TOR,2012
39,43,0,1,8,13,3,1,1,1,6,1,CHN,SLN,2012
35,34,0,0,7,4,0,1,0,0,1,4,CIN,LAN,2012
45,37,2,0,19,12,5,5,0,0,8,1,COL,ARI,2012
33,30,1,3,7,6,0,1,0,1,2,7,HOU,PIT,2012
32,33,0,2,7,11,1,2,0,1,1,1,NYN,MIA,2012
33,29,0,4,6,6,2,0,0,1,1,3,PHI,ATL,2012
32,33,1,1,7,11,1,1,0,1,1,4,SFN,SDN,2012
34,31,1,1,10,5,3,0,0,0,0,1,WAS,MIL,2012
33,29,1,0,8,7,1,2,0,0,1,5,ANA,CHA,2012
50,47,2,1,15,13,6,4,1,0,5,4,BOS,BAL,2012
33,35,0,3,7,12,2,1,0,1,0,3,DET,MIN,2012
35,32,1,0,10,9,0,3,0,1,4,3,KCA,CLE,2012
54,54,4,3,15,17,4,1,0,0,6,9,NYA,OAK,2012
31,28,0,1,8,7,3,1,0,0,1,4,SEA,TEX,2012
36,38,0,4,10,15,3,4,1,0,3,7,TBA,TOR,2012
39,37,1,1,10,8,2,2,0,0,8,2,CHN,SLN,2012
31,30,0,2,6,8,0,1,0,0,1,6,CIN,LAN,2012
39,38,0,2,13,14,3,2,2,1,7,0,COL,ARI,2012
30,31,1,1,4,8,0,1,0,0,1,2,HOU,PIT,2012
33,32,1,2,8,7,1,2,0,0,2,4,NYN,MIA,2012
36,29,1,1,9,3,3,0,0,1,8,2,PHI,ATL,2012
34,31,1,1,7,11,0,2,0,0,1,4,SFN,SDN,2012
33,35,1,3,6,13,1,3,0,0,2,6,WAS,MIL,2012
31,28,0,1,6,7,2,2,0,0,3,2,ANA,CHA,2012
33,33,0,0,6,9,2,3,0,0,3,1,BOS,BAL,2012
39,33,0,0,13,6,2,1,2,0,3,3,DET,MIN,2012
36,34,0,0,7,6,0,1,0,0,2,1,DET,MIN,2012
43,32,2,1,16,7,1,2,1,0,8,2,KCA,CLE,2012
35,36,1,1,8,10,1,1,0,0,4,4,NYA,OAK,2012
36,36,2,2,10,9,1,0,1,0,2,2,SEA,TEX,2012
33,30,0,1,7,7,1,2,0,0,2,2,TBA,TOR,2012
34,35,1,1,12,7,1,2,0,0,5,1,CHN,SLN,2012
33,31,2,1,8,6,2,0,0,0,3,7,CIN,LAN,2012
40,41,1,0,16,16,3,4,0,0,3,2,COL,ARI,2012
46,30,0,1,18,4,2,1,1,0,3,1,HOU,PIT,2012
31,31,0,1,5,7,1,3,0,0,3,4,NYN,MIA,2012
36,26,1,0,9,2,2,0,0,0,0,1,PHI,ATL,2012
33,34,1,0,11,9,0,1,0,0,7,3,SFN,SDN,2012
40,30,0,0,15,7,5,4,0,0,4,6,WAS,MIL,2012
33,30,0,2,8,10,1,1,0,0,3,3,BAL,TOR,2012
38,36,3,1,13,12,1,2,0,0,2,4,BAL,TOR,2012
35,29,1,2,13,7,4,1,0,0,3,3,CHA,CLE,2012
35,32,1,1,9,13,1,2,0,0,0,1,DET,KCA,2012
36,34,4,1,10,10,1,1,0,1,3,2,MIN,NYA,2012
34,34,2,2,8,9,2,2,0,0,4,4,TEX,OAK,2012
33,32,1,1,5,10,0,1,0,0,2,1,COL,ARI,2012
35,32,2,0,9,6,0,1,1,0,3,2,HOU,SLN,2012
33,29,0,2,8,6,0,0,1,0,5,3,NYN,PIT,2012
34,36,1,1,8,14,1,3,1,0,2,7,WAS,MIL,2012
37,30,2,2,11,8,5,0,0,0,2,2,ANA,SEA,2012
36,33,0,0,13,6,1,1,0,0,1,3,BAL,TOR,2012
37,32,1,0,11,7,1,1,0,0,2,0,BOS,TBA,2012
35,31,1,3,10,6,1,0,0,0,2,5,CHA,CLE,2012
30,32,0,0,3,10,0,0,0,1,1,4,DET,KCA,2012
34,32,3,0,9,8,0,2,0,0,2,2,MIN,NYA,2012
36,35,2,0,7,7,2,1,0,0,4,3,TEX,OAK,2012
31,28,2,1,6,6,1,1,0,2,0,3,ATL,MIA,2012
30,31,1,0,5,9,1,2,0,1,0,2,CIN,MIL,2012
28,32,2,2,7,15,3,2,0,2,2,1,COL,CHN,2012
33,32,0,0,9,7,2,0,0,0,6,0,HOU,SLN,2012
34,34,2,2,9,7,2,1,1,0,7,3,NYN,PIT,2012
34,31,0,3,8,7,0,1,0,0,1,5,PHI,WAS,2012
34,29,0,0,10,5,1,1,0,0,3,3,SDN,LAN,2012
30,30,1,0,6,4,0,3,0,0,5,3,SFN,ARI,2012
29,33,1,0,5,10,1,1,0,0,4,3,ANA,SEA,2012
32,36,1,7,7,12,1,1,0,0,1,2,BAL,TOR,2012
34,29,2,0,8,4,2,0,0,0,2,5,BOS,TBA,2012
35,32,1,0,9,8,2,2,0,0,12,6,CHA,CLE,2012
36,33,1,2,10,9,4,2,0,0,0,2,DET,KCA,2012
36,34,1,0,11,7,3,0,1,0,5,1,MIN,NYA,2012
41,31,0,0,16,5,3,2,2,0,3,6,TEX,OAK,2012
34,29,0,1,6,4,0,0,0,0,0,5,ATL,MIA,2012
39,32,3,0,13,6,5,1,1,0,3,4,CIN,MIL,2012
30,30,0,1,5,10,2,2,0,0,5,4,COL,CHN,2012
30,28,0,1,3,5,1,1,0,0,0,0,HOU,SLN,2012
28,34,0,0,3,14,0,2,0,0,2,1,NYN,PIT,2012
