personid,female,adult,age,height_cm,weight_kg
19081702,0,0,8,125.4,22.1
19081703,1,0,6,113.9,18.5
19081704,1,0,5,113.5,13.7
19081705,1,0,3,87.4,11.2
19081801,0,1,65,159.5,48.1
19081802,1,1,60,144.7,49.6
19090101,0,1,64,161.2,65.1
19090102,1,1,62,139.1,39.4
19090103,0,1,40,162.7,51.4
19090104,0,1,37,158.6,69.1
19090105,0,1,32,162.3,56.5
19090106,1,1,32,154.5,69.8
19090107,1,1,30,147.2,46.2
19090108,0,0,13,145.6,39.6
19090109,1,0,8,134.5,30.3
19090110,0,0,11,154.1,38.8
19090111,0,0,8,136,27.4
19090112,0,0,.8333333,,
19090201,0,1,65,155,39.4
19090202,1,1,60,139.2,33.8
19090203,1,1,40,,
19090204,0,1,20,170.5,58.8
19090205,1,0,17,153.4,40.5
19090206,0,0,8,133.2,23
19090207,1,0,6,116.8,17.8
19090301,0,1,35,148.3,39.1
19090302,1,1,30,145.6,39.6
19090303,1,0,11,122.6,20.3
19090304,0,0,7,107.5,17.3
19090305,1,0,4,91.2,11
19090401,0,1,65,154.6,42.4
19090402,1,1,60,149,48.3
19090403,0,1,30,161.2,70.8
19090404,1,1,28,153.2,38.7
19090405,0,0,17,163.5,45.9
19090406,0,0,11,130.5,24.3
19090407,0,0,8,120.3,19
19090408,0,0,7,116.6,19.1
19090409,1,0,15,149.7,43.1
19090601,0,1,65,166.3,68.7
19090602,1,1,60,146.2,63.8
19090603,0,1,23,166.9,71.3
19090604,0,1,22,163.9,86
19090605,1,1,20,143.6,37.7
19090606,1,1,21,,
19090607,1,1,25,148.2,48.3
19090608,1,0,4,95.7,12.3
19090609,0,0,2,81,10.1
19090610,0,0,2.5,,
19090611,1,0,4,,
19090612,1,0,.1730769,,
19090613,0,0,10,,
19090614,1,0,5,119.1,22.8
19090615,0,0,15,164.7,48.8
19090801,0,1,35,166.2,49.8
19090802,1,1,30,145.9,36.1
19090803,0,1,65,157,39.9
19090804,1,1,60,145.3,37.9
19090805,0,0,13,150.1,30.1
19090806,0,0,9,109,18.8
19090807,0,0,11,137.9,27.2
19090808,0,0,2,82,9.6
19090809,1,0,4,99.4,13.7
19090901,1,1,57,154.5,68.4
19090902,0,1,31,170.1,70.6
19090903,1,1,28,156.5,60.5
19090904,1,0,9,127.6,22.5
19090905,0,0,7,123.7,23.3
19090906,0,0,5,114.7,16.9
19091001,0,1,40,162.8,40.7
19091002,1,1,35,146.1,57.1
19091003,0,1,21,161.5,37
19091004,1,1,19,146.3,46.5
19091005,1,0,10,139.5,25.2
19091006,1,0,8,,
19091007,1,0,6,120.3,18
19091101,0,1,40,159.1,63.6
19091102,1,1,36,142.1,36.5
19091103,1,0,14,140,37.9
19091104,0,0,9,117,18.6
19091105,0,0,8,110.5,16.4
19091106,0,0,6,110.2,17.2
19091401,0,1,80,150.8,50.5
19091402,1,1,24,146.7,38.9
19091403,1,0,5,99.4,12.8
19091404,1,0,3,87.9,11.6
19091405,0,0,.8846154,,
19091501,1,1,60,147.9,39.5
19091601,0,1,40,158,42.6
19091602,1,1,35,142.7,35.5
19091603,1,0,10,137.3,28.4
19091604,0,0,9,,
19091605,1,0,6,114.6,16.3
19091606,1,0,5,1.6,10.6
19091607,0,0,1.333333,,
19091701,1,1,65,150,41.7
19091702,0,1,24,159,51.5
19091703,1,1,20,146,44
19091704,0,0,.3076923,,
19091801,0,1,75,167.1,55.3
19091802,1,1,65,146,43.5
19091803,0,1,30,162.8,49.4
19091804,1,1,25,151.3,36.5
19091805,1,0,7,113.7,17.2
19091806,1,0,6,100.5,12.8
19091807,0,0,.7307692,,
19091808,0,0,4,91.1,11.5
19091901,0,1,55,167.6,49
19091902,1,1,45,151.8,36
19091903,1,0,16,150,39.9
19091904,1,0,14,146.9,38.9
19091905,0,0,12,148,28.2
19091906,0,0,10,136.1,27
19091907,0,0,8,122.5,18.7
19091908,0,0,6,110.4,16.4
19100501,0,1,55,154.9,56.7
19100502,1,1,50,148,44.6
19100503,1,1,18,154.3,44.6
19100601,0,1,75,168,44.9
19100602,1,1,25,150,44.1
19100603,0,0,1,,
19100604,0,0,2.666667,86.4,11.9
19100605,1,0,6,112.7,15
19100701,0,1,56,166.8,49.9
19100702,1,1,54,143.1,35
19100703,1,1,18,157.9,46.4
19100704,1,0,10,133,25.4
19100901,0,1,50,168.2,71.5
19100902,1,1,45,148.8,42
19100903,0,1,90,,
19101001,0,1,57,166,41.5
19101002,1,1,55,148.4,34.5
19101003,0,0,17,170.2,48.4
19101101,0,1,65,161.9,48
19101102,1,1,61,142.2,49.6
19101103,1,1,28,144,33.6
19101104,0,0,4,95.3,12.7
19101105,1,0,2.25,81.5,10.7
19101201,1,1,50,148.8,56.4
19101202,1,1,20,152.3,56.2
19101203,0,1,18,175.5,70.5
19101301,0,1,36,163.1,64.7
19101302,1,1,34,151.9,46.9
19101303,1,0,13,155,43.2
19101304,0,0,10,138.2,28.1
19101305,1,0,7,120.4,21.1
19101306,0,1,32,157.5,51.6
19101307,1,1,30,154.3,46
19101308,1,0,8,124.9,20.7
19101309,0,0,6,114.4,17.4
19101501,0,1,47,159.5,49.6
19101502,1,1,39,157.2,71.5
19101503,0,0,16,174,53.6
19101504,1,1,18,153.6,41.8
19101505,1,0,14,163.5,44.6
19101506,1,0,9,120.5,19.7
19101701,0,1,40,161,49.9
19101702,1,1,38,143.2,40.8
19101703,0,0,6,105.6,13.2
19101704,1,1,80,,
19101901,0,1,32,165.9,70.7
19101902,1,1,28,158.3,39.4
19101903,1,0,9,130.4,20.4
19101904,0,0,8,121.3,18.1
19101905,0,0,6,109,15
19101906,1,1,50,156.8,43
19102001,0,1,65,167,49.3
19102002,0,1,30,,
19102101,1,1,38,154,46.2
19102102,1,0,14,154.2,45
19102103,1,0,10,151.7,37
19102104,1,0,8,144.5,30.2
19102105,0,0,6,137.9,24.8
19102106,0,0,4,115.2,17.1
19102201,0,1,60,157.7,67.7
19102202,1,1,55,149.3,64.1
19102401,1,1,42,144.5,49.4
19110201,1,1,55,151.4,39.5
19110301,0,1,40,167.2,46
19110302,0,0,15,168.8,45.5
19110303,0,0,6,116,18.4
19110304,1,1,60,146,34.3
19110305,0,1,63,157.2,38.9
19110401,0,1,75,161.1,49.8
19110402,0,1,52,168.2,66.1
19110403,1,1,47,148.2,39.9
19110404,0,1,20,158.7,49.8
19110501,0,1,40,166,53.8
19110502,1,1,37,145,50.2
19110504,1,0,17,151,41.4
19110505,0,0,15,144.5,34.1
19110506,0,0,8,127.6,22.1
19110601,0,1,39,164.5,56.9
19110602,1,1,35,151.3,59.6
19110603,1,1,60,143.6,37
19110801,1,1,70,147.1,47.4
19110802,0,1,44,166,64.7
19110803,1,1,40,148.9,54.5
19111101,0,1,70,161,46.7
19111102,1,1,65,152,51.6
19111103,0,1,35,,
19111104,1,1,30,144.8,41.9
19111105,1,1,25,148.5,38.6
19111106,0,0,8,122.3,21.6
19111107,0,0,3,90.9,14.5
19111108,0,0,10,131.8,24.1
19111109,0,0,8,122.9,21.7
19111110,0,0,2.5,85,13.5
19111111,0,0,1.083333,,
19111201,0,1,65,159.5,45.9
19111202,1,1,60,149,32.1
19111203,0,1,28,168.2,53.2
19111204,1,1,25,,
19111205,1,1,28,145.5,42.9
19111206,0,0,5,104.4,15.4
19111207,0,0,2.5,81.6,9.2
19111401,0,1,80,165.5,51.3
19111402,1,1,75,139.3,45.3
19111403,0,1,40,168.2,65.2
19111404,1,1,35,151.6,67
19111405,1,0,16,151.8,57.5
19111406,0,0,14,160,46.3
19111601,0,1,60,155.4,70
19111602,1,1,58,,
19111603,0,1,40,166.1,78.9
19111604,1,1,35,152.5,45.8
19111605,0,0,16,153.5,41.2
19111606,1,1,18,148.5,39.5
19111607,1,0,12,145,31.8
19111801,0,1,38,151.3,45.9
19111802,1,1,35,155.8,56.6
19111803,0,0,15,140.5,32.1
19111804,1,0,13,131.8,27.1
19111805,1,0,11,127.5,21.2
19111806,1,0,9,116,18.9
19111807,0,0,6,111.5,17.2
19111808,0,1,80,161.5,48.5
19112101,0,1,45,,
19112102,1,1,40,144,45
19112103,0,1,19,,
19112104,0,0,14,138.5,31.9
19112105,0,0,10,130.3,22.9
19112301,1,1,35,146.9,34.9
19112302,0,1,18,167.8,50
19112303,0,0,10,132.5,23.1
19112304,0,0,8,115.9,15.9
19112801,0,1,70,161,42.5
19112802,1,1,65,146.7,27.2
19112803,1,1,35,150.3,42.3
19112804,0,1,18,161,44.6
19112805,0,0,9,126.5,23.2
19112806,1,0,7,115.7,18.9
19112807,0,1,30,161,39.1
19112808,1,1,28,144.7,37.4
19112809,1,0,7,117.2,17.1
19112810,0,0,4,99,13.4
19112811,0,0,1.916667,,
19112812,1,1,26,146.6,36.9
19112813,1,0,5,104.8,15.1
19112814,0,0,1.5,,
19113001,0,1,35,168.2,52
19113002,1,1,30,150.3,40.7
19113003,1,0,12,,
19113004,1,0,8,108.2,15.1
19113005,1,0,4,93.2,12.9
19113006,1,0,2,71.7,7
19120101,0,1,65,163.5,68.2
19120102,1,1,60,140.3,39.9
19120103,0,1,22,155.8,53.2
19120104,1,1,20,164.5,52.7
19120105,1,0,3,100.5,15
19120106,1,0,2.25,92.9,13.2
19120301,0,1,40,,42.3
19120302,0,1,19,162,49
19120303,1,0,13,141.6,27.1
19120304,1,0,9,115,15.6
19120305,1,0,7,108.2,15.4
19120401,0,1,50,161.5,42.2
19120402,1,1,45,145,36.3
19120403,1,1,25,153.5,49.7
19120404,0,1,20,165.3,45.3
19120405,1,1,70,135.2,37.9
19120601,0,1,40,154.8,38
19120602,1,0,11,134,27.6
19120701,0,1,40,161.4,51.2
19120702,1,1,38,153.3,51.9
19120703,1,0,15,149.3,46.3
19120704,0,0,13,160.2,45.3
19120705,1,0,11,145.3,35.2
19120706,0,0,9,137.4,30.5
19120707,1,0,7,121.3,21
19120708,0,0,5,115,19.1
19120709,0,0,4,97.9,15.8
19120710,1,0,3,79.7,10.5
19120801,1,1,50,159.6,44.6
19120802,1,1,21,160.9,65.7
19120803,1,1,20,158.2,62.5
19120804,0,0,17,172,88.2
19120901,0,1,36,173,53.4
19120902,1,1,34,157.8,48.9
19120903,0,0,11,131.5,25.6
19120904,1,0,8,120.5,19.3
19120905,1,0,3,93,13.3
19120906,0,0,.5,,
19121001,0,1,36,166,72.5
19121002,1,1,34,151.1,45.8
19121003,1,0,14,149.8,35.1
19121004,1,0,10,134.7,23.1
19121005,0,0,5,105.9,14.7
19121006,1,0,3,89,10.3
19121101,0,1,50,162.2,56.6
19121102,1,1,45,153.7,86.6
19121201,0,1,45,,
19121202,1,1,40,145,31.8
19121203,0,0,8,132.5,25.7
19121301,0,1,67,160.3,61.6
19121302,1,1,61,141.4,43.1
19121303,1,0,5,,
19121401,0,1,60,151.5,42.7
19121402,1,1,55,144.4,32.2
19121403,1,1,25,149.7,43.3
19121404,1,0,5,103,15.2
19121501,0,1,60,151.6,39.1
19121502,1,1,55,149.5,36.6
19121503,0,1,22,157.9,39.5
19121504,1,1,19,147.7,42.7
19121505,0,1,30,153.7,45.1
19121506,1,1,25,155.2,45.7
19121507,0,0,3,92.5,12
19121508,1,1,24,82.6,9.1
19121509,0,0,.0961538,,
19121601,0,1,70,151.2,40.8
19121602,0,1,41,177,87.9
19121603,1,1,35,146.5,46.6
19121604,0,0,11,141.9,33.9
19121605,1,0,10,133.1,25.1
19121701,1,1,50,139.8,35.5
19121703,1,1,20,143.2,29.7
19121704,1,0,4,78.6,8.3
19121705,1,0,8,113.9,17.8
19121706,0,0,10,128.2,26.5
19130101,0,1,50,163.4,62.9
19130102,1,1,48,152.5,47.9
19130103,0,1,28,166.1,69.6
19130104,1,1,25,150.3,43.7
19130105,1,0,.1666667,,
19130106,1,1,20,150.2,42.7
19130301,0,1,65,162.6,52.8
19130302,1,1,60,140.4,38.4
19130401,0,1,50,157.5,63
19130402,1,1,45,149.4,54.4
19130403,1,1,20,144.5,38
19130404,1,1,27,148.3,45.9
19130405,0,0,8,114.7,16.8
19130406,1,0,3,92.4,11.5
19130501,0,1,65,162.7,40.6
19130502,1,1,60,148.9,44.7
19130503,0,0,12,145.6,31.5
19130601,0,1,65,161.8,48.4
19130602,1,1,62,143.1,49.3
19130603,0,1,36,162.8,54.8
19130604,1,1,30,152.9,42.2
19130605,0,0,12,134.7,23.5
19130606,1,0,10,133.6,25.4
19130607,1,0,8,121,18.3
19130608,1,1,22,140.4,37.7
19130609,1,0,.7884616,,
19130610,0,1,22,162.1,44.4
19130611,1,1,20,142.2,47.5
19130612,0,0,2.916667,4.5,10.8
19130613,0,0,.6666667,,
19130701,0,1,35,164.3,75.4
19130702,1,1,30,156.4,39
19130703,1,0,11,139.9,23.3
19130704,1,0,7,124.9,19
19130705,0,0,5,111.7,16.5
19130706,0,0,4,,
19130707,0,0,1.5,,
19130901,0,1,30,167.9,45
19130902,1,1,28,161,41.9
19130903,0,0,6,104.3,13.3
19130904,1,0,4,90.9,10.4
19131001,0,1,32,,
19131002,1,1,27,152.7,43.8
19131003,0,0,5,104.4,14.1
19131004,0,0,2,79.2,8.2
19131005,0,0,.3269231,,
19131101,0,1,45,159,62.3
19131102,1,1,38,155,60.3
19131103,1,0,3,94.2,11.2
19131104,0,1,30,164.6,52.2
19131105,1,1,26,151.5,41.1
19131106,1,0,1,,
19131107,1,1,68,143.2,31.2
19131201,0,1,55,162.7,47.4
19131202,0,1,23,164.2,51.3
19131203,1,1,20,150.4,40.6
19131204,0,0,4,89.2,13.1
19131205,1,0,1.5,,
19131301,0,1,42,155.9,62.2
19131302,1,1,40,142.4,47.4
19131303,0,1,22,156.6,49.7
19131304,1,1,18,140,37.5
19131305,0,1,18,,
19131306,1,0,15,144.3,45.4
19131307,0,0,14,145.7,50.6
19131308,1,0,13,152.3,42.6
19131309,0,0,10,134.3,30.8
19131401,0,1,40,166.5,65.7
19131402,1,1,30,159.4,49.6
19131403,1,0,16,152.8,41.9
19131404,0,0,13,138.5,29.6
19131405,0,0,11,126.7,19.9
19131406,0,0,8,118.9,18
19131407,1,0,4,98.7,12.6
19131408,1,1,45,150.8,54.9
19131409,0,1,20,177.7,73.3
19131410,1,0,16,156.3,59.6
19131501,0,1,60,152.7,52.5
19131502,1,1,55,153.5,47.1
19131503,0,0,15,161,38.8
19131504,0,0,10,126.7,21
19131701,0,1,45,161.5,68.3
19131702,1,1,43,158.1,56.3
19131703,0,1,24,170.5,66.6
19131704,0,1,22,170.1,52
19131705,0,0,14,159,45.2
19131706,0,1,60,,
19131707,1,1,55,147,33.1
19131708,0,1,20,164.8,46.4
19131901,1,1,26,153.2,55.6
19131902,1,0,8,118.6,18.7
19131903,1,0,7,113.9,17.2
19131904,0,0,4,101.2,13.2
19131905,0,0,3,90,11.2
19140101,0,1,85,158.5,45.1
19140102,0,1,55,168.6,61.2
19140103,1,1,50,147.9,34.9
19140104,1,0,13,139.2,31
19140105,1,0,10,121.1,20.3
19140106,1,0,5,90.4,12.2
19140107,0,0,14,147.9,32.7
19140108,1,1,25,146.7,50.7
19140109,0,0,5,98.6,14
19140110,0,0,3,86.5,11.5
19140201,0,1,65,171,49.1
19140202,1,1,60,142.4,40.4
19140203,0,1,45,160.6,46.9
19140204,1,1,40,152.3,43
19140205,0,1,18,165.9,45.4
19140206,1,0,16,145.2,35.4
19140207,0,0,10,146.3,34.7
19140208,1,0,10,142.1,27.3
19140209,1,1,32,148.1,48.9
19140210,1,0,9,116.7,18.4
19140212,0,0,4,83.2,9.2
19140213,0,0,.3269231,,
19140214,0,1,25,157.9,49.4
19140215,1,1,22,,
19140216,0,0,.0384615,,
19140301,0,1,35,157.9,55.4
19140302,1,1,28,148.6,48.7
19140303,0,0,6,103.1,14.7
19140304,1,0,2.583333,79.1,8.9
19140401,0,1,46,156.5,45
19140402,1,1,45,144.4,38.7
19140403,0,0,5,103.4,15
19140501,0,1,48,157.9,51.4
19140502,1,1,45,159.6,63.8
19140506,1,0,17,156.7,46.7
19140507,0,0,14,159.6,44.1
19140508,0,0,11,143.4,33.6
19140509,1,0,9,127.7,24.5
19140602,1,1,35,150.7,44.3
19140603,1,0,14,135.9,29
19140604,0,0,11,130.2,24
19140605,1,0,8,105.3,14
19140606,0,0,6,103.3,13.8
19140607,1,0,4,93.4,10.7
19140801,1,1,70,148.7,34.3
19140802,0,1,38,156.9,65
19140803,1,1,35,145.4,49.7
19140804,0,1,19,159.5,48.1
19140805,0,0,15,160.1,40.9
19140806,0,0,10,132.4,26.5
19140807,1,0,11,144.3,38
19140808,1,0,8,126.6,23.5
19140901,0,1,25,157.6,52.9
19140902,1,1,22,157.4,39.9
19140903,1,0,3,86.1,9.8
19140904,0,0,14,157.9,48.7
19140905,0,1,50,155.9,47
19140906,1,1,45,146.1,35.5
19141101,1,1,48,145.9,35.7
19141102,0,1,19,,
19141103,0,0,15,146.7,34.4
19141104,0,0,6,105.3,16.6
19141201,0,1,48,162.6,47.1
19141202,1,1,45,150.5,53.8
19141203,1,1,25,149.9,39.9
19141204,0,0,3,90.2,12.6
19141205,0,0,1.916667,,
19141206,0,0,12,139,27.3
19141301,0,1,30,156.5,47.1
19141302,1,1,28,148.3,42.8
19141303,0,0,4,97.1,14
19141304,1,0,1.5,,
19141305,0,0,17,,
19141306,0,1,55,158.3,47.4
19141401,0,1,30,151.6,41.1
19141402,1,1,28,138.2,36.4
19141403,0,0,10,,
19141404,0,0,1,,
19141405,1,0,5,110.3,15.4
19141501,0,1,45,164.6,51.1
19141502,1,1,42,154.3,45
19141503,0,0,17,157.1,43.1
19141504,1,0,16,154.4,47.9
19141505,0,0,15,158.1,41.8
19141506,1,0,12,135.4,18.7
19141507,0,0,10,128.4,22.8
19141601,0,1,35,159.1,44.4
19141602,1,1,32,140.9,33.1
19141603,0,0,4,81.9,9.7
19141604,0,0,.9038461,,
19141701,0,1,38,163.8,66
19141702,1,1,36,148.9,35.7
19141703,0,0,12,159.1,43.1
19141704,0,0,10,141.1,30.8
19141705,0,0,7,119.8,21.1
19141706,0,0,5,103.9,16
19141707,0,1,66,163.1,49.2
19141708,1,1,61,145.9,36.2
19150101,0,1,45,156.4,47.3
19150102,1,1,40,142.5,44.1
19150201,0,1,72,170.1,46.9
19150202,1,1,70,,
19150203,0,1,36,179.2,70.7
19150204,1,1,34,149.2,42.3
19150205,1,0,12,151.9,38
19150206,0,0,10,121.4,21.9
19150301,0,1,65,162.7,57
19150302,1,1,62,143.4,36.2
19150303,0,1,23,,
19150304,1,1,22,149.7,44.4
19150305,0,0,4,108.4,16.3
19150306,1,0,3,89.2,11
19150307,0,0,1.916667,,
19150308,0,1,22,159.2,52
19150309,1,1,20,154.7,38.8
19150310,0,0,.8269231,,
19150311,1,1,19,147.5,39.7
19150401,0,1,35,172.6,62.9
19150402,1,1,32,156.2,41.5
19150403,1,0,12,140.3,29.7
19150404,0,0,5,98.6,14.1
19150405,0,0,5,100.7,14.1
19150601,0,1,58,157.2,40.1
19150602,1,1,55,154.2,53.6
19150603,1,1,18,,
19150604,1,0,16,151.4,41.3
19150605,1,1,65,149.7,50.3
19150606,0,1,22,,
19150701,0,1,65,168.3,57.3
19150702,1,1,62,168.4,48.3
19150703,0,1,35,168.4,51.9
19150704,1,1,32,154.1,41.4
19150705,0,0,5,101.2,14.4
19150706,1,0,7,129.4,22.4
19150707,1,0,5,101.3,15.1
19150708,0,0,3,90.3,11.9
19150709,1,1,25,157.5,47.8
19150710,1,0,2.5,,
19150711,0,0,13,155.1,43.7
19150712,0,1,67,150.8,35.2
19150713,1,0,7,122.6,22.3
19150801,0,1,66,166.3,49.2
19150802,1,1,63,157.6,69.8
19150803,0,1,37,,
19150804,1,1,35,148.7,54.4
19150805,1,0,14,156.1,42.4
19150806,0,0,12,152.5,33.1
19150807,0,0,10,135.5,29.1
19150901,0,1,39,157.2,53.4
19150902,1,1,30,154,39.8
19150903,0,0,5,,
19150904,1,0,3,89.3,11
19151001,0,1,39,162.5,61.2
19151002,1,1,37,152.3,52.9
19151003,0,1,36,159.7,47.9
19151004,0,1,32,157.2,42.2
19151005,0,1,30,162.3,50.5
19151006,1,1,34,146.9,35
19151007,1,1,30,143.6,49.8
19151008,1,1,28,144.6,42.6
19151009,0,0,16,158,38.2
19151010,0,0,12,142.6,29.9
19151011,0,0,4,104.9,15.2
19151012,1,0,1.5,,
19151013,0,0,17,161.2,43
19151014,0,0,12,129.6,21.1
19151015,1,0,8,123,20.2
19151016,1,0,5,103.7,15
19151017,0,0,8,119.5,21.5
19151018,0,0,6,111.4,17.2
19151019,1,0,11,137.8,30.5
19151020,1,0,3,93.5,12.6
19151021,0,0,8,113.8,18.2
19151022,0,0,4,88.5,11.6
19151023,0,0,6,97.6,14
19151024,1,1,70,144.5,43.7
19151101,0,1,55,172.9,74.7
19151102,1,1,50,152.6,65
19151103,0,1,25,169.9,65.9
19151104,1,1,21,158,53.7
19151105,1,1,21,151.7,46.6
19151106,0,1,42,164.4,64.7
19151110,0,1,35,168.7,62.2
19151111,1,1,30,152.8,52.3
19151112,1,0,12,146.7,32.3
19151113,1,0,8,127.2,22.6
19151114,0,0,6,110.8,17.5
19151115,1,1,70,150.4,58.6
19151201,0,1,35,166.4,64.2
19151202,1,1,30,153.2,48
19151203,1,0,8,119.6,17.9
19151204,1,0,5,102.2,13.1
19151205,1,0,.6923077,,
19151301,0,1,45,155.9,30
19151302,1,1,40,142.3,34.5
19151303,0,1,18,157.9,48.8
19151304,0,0,14,,
19151401,0,1,40,154.8,45.7
19151402,1,1,35,147.2,52.6
19151403,0,1,18,154.9,43.7
19151404,1,0,.1666667,88.5,11.7
19151405,1,0,4,106.8,15.2
19151406,1,0,.1538462,,
19151501,0,1,36,167.5,59.2
19151502,1,1,32,153.2,44.2
19151503,0,0,15,154.5,41.7
19151504,0,0,7,123.7,20.9
19151505,1,1,58,153.7,61.3
19151506,1,0,16,,
19151601,1,1,55,151.7,41.8
19151602,1,1,18,151.2,40.6
19160201,0,1,45,168.2,74.4
19160202,1,1,42,148.1,45.4
19160203,0,1,21,162,50.4
19160204,0,0,6,118.3,17.3
19160205,1,0,14,147.5,37.2
19160206,1,0,12,135.5,25.1
19160207,1,0,8,125.7,22.7
19160208,1,0,6,111.7,15.8
19160209,1,1,64,143.9,48.7
19160210,1,1,22,145.6,41.9
19160212,1,0,.3076923,,
19160301,1,1,22,140.3,39
19160302,1,0,4,93.5,10.5
19160303,1,0,3,72.5,6.9
19160304,1,0,.0192308,,
19160401,0,1,52,160.2,46.2
19160402,1,1,47,158,38.8
19160403,1,1,24,153.9,43.7
19160404,1,0,5,102.4,14.4
19160405,0,0,1.583333,,8.9
19160406,0,0,10,138.5,26.6
19160407,0,0,6,114.7,16.6
19160408,1,0,14,,
19160409,1,0,7,132.8,23.3
19160501,1,1,60,152,56.7
19160502,0,1,32,173.9,60.3
19160503,1,1,30,165.1,52.8
19160504,1,0,8,121.4,20.7
19160505,0,0,7,121.6,20.6
19160506,1,0,5,105.5,14.7
19160507,1,0,3,92.2,12
19160601,0,1,60,164.8,49.8
19160602,1,1,58,144.7,32.8
19160603,1,1,34,147.7,40.9
19160604,0,0,7,131.4,24.3
19160605,1,1,29,149.6,44.5
19160607,0,0,6,119.3,19
19160608,0,0,5,104.5,13.4
19160609,0,1,36,157.1,48.6
19160610,1,1,33,156.7,45.4
19160611,0,0,4,107.5,14.8
19160612,0,0,3,85.9,9.6
19160614,0,1,26,158.1,38.7
19160615,1,1,25,138.4,33.6
19160616,1,0,2.083333,75.3,10
19160617,0,0,.4166667,,
19160618,1,0,.7692308,,
19160801,0,1,67,163.4,53.8
19160802,1,1,62,148.4,44.3
19160803,0,1,28,,
19160804,1,1,25,145.4,48.2
19160805,0,0,6,114.8,19.1
19160806,0,0,4,100,14.5
19161101,0,1,42,160,53.7
19161102,1,1,38,137.8,39.4
19161103,1,0,6,106.7,14.5
19161104,0,0,2,71.5,6.3
19161302,1,1,33,157.9,52.9
19161501,0,1,28,170.4,57
19161502,1,1,25,147.4,47.4
19161503,0,0,4,104.7,15.4
19161504,0,0,3,89.7,11.6
19161505,0,0,1.5,,9.9
19161701,0,1,48,167.8,64.7
19161702,1,1,46,157.5,56.7
19161703,0,1,18,163.8,50.3
19161704,1,0,16,153,43.4
19161801,0,1,42,150.6,38.3
19161802,1,1,39,149.4,60.5
19161803,0,1,18,153.4,44.5
19161901,0,1,28,164.7,47.8
19161902,1,1,25,154.2,44.8
19161903,1,0,6,107.2,15.3
19161904,0,0,4,97.1,13
19161905,1,1,45,156.5,43.9
19161906,0,0,16,174.6,50.6
19161907,0,0,15,169.2,48.1
19161908,1,0,17,149.7,44.9
19162001,0,1,55,161,50.5
19162002,1,1,50,161,50.5
19162003,0,1,34,169.4,63.1
19162004,1,1,30,144.4,31.6
19162005,0,0,7,110.5,16
19162006,1,0,4,52.6,12.7
19162007,1,0,1.166667,,
19162101,0,1,46,157.1,38.7
19162102,1,1,41,153.5,37.2
19162103,0,0,11,143.3,30.8
19162201,0,1,65,169.6,76.4
19162202,0,1,46,172.2,61.5
19162203,1,1,42,148.5,50.7
19162204,0,1,28,166.7,48.9
19162205,1,1,26,142.2,45.9
19162206,1,0,4,95.7,11.5
19162207,0,0,1.666667,,8.9
19162208,1,1,18,154.2,38.1
19162209,1,1,37,165.9,69.3
19162210,1,1,34,158.9,57.1
19170201,0,1,39,146.1,36.1
19170202,1,1,36,142.1,32.8
19170203,0,1,20,,
19170204,1,1,18,,
19170205,1,1,18,,
19170206,1,0,12,130.8,18.1
19170207,1,0,8,102.7,15.3
19170208,1,0,3,82.3,9.6
19170401,0,1,80,169,53.1
19170402,1,1,70,151.2,43.1
19170501,0,1,55,167.5,48.4
19170502,1,1,45,144.7,29.8
19170503,0,0,14,,
19170504,0,0,11,141.7,32.6
19170601,1,1,55,154.6,39.4
19170701,0,1,35,162.8,45.5
19170702,1,1,30,157.1,55.4
19170703,0,0,12,138.2,25.4
19170704,0,0,8,119.9,19.5
19170705,0,0,5,99.5,13.3
19170706,0,1,26,163.7,56
19170707,1,1,24,149.5,42.7
19170708,0,0,8,113.7,17.5
19170709,0,0,7,107.5,16.1
19170710,1,0,4,94.6,11.3
19170711,0,1,22,161.1,50.5
19170712,1,1,22,155.6,61.1
19170713,1,1,40,143.9,40.7
19170714,0,1,20,,
19170715,1,1,18,142.1,36.6
19170716,1,1,62,143.6,38.5
19170717,1,0,17,152.9,48.7
19170801,0,1,60,157.9,33.4
19170802,1,1,50,158.1,45.6
19170803,0,0,16,161.8,42.2
19170804,1,1,80,140.4,35.1
19171001,0,1,31,,
19171002,1,1,28,,
19171003,1,0,8,,
19171004,0,0,7,,
19171005,1,0,6,,
19171006,1,0,1.25,,
19171007,1,1,45,,
19171008,0,1,75,158.8,44.4
19171101,1,1,75,145.2,31.3
19171102,0,1,80,,
19171103,0,1,65,,
19171104,0,1,30,157.6,47.7
19171106,1,1,40,147.1,46.4
19171107,1,0,16,150.2,43.4
19171108,1,1,25,141.4,37
19171109,0,0,5,98.5,14.6
19171110,0,0,.75,,
19171111,1,0,4,87.5,11.8
19171201,0,1,50,166.3,45.7
19171202,1,1,45,,
19171203,1,1,18,146.5,45.1
19171204,1,0,17,146.8,39.1
19171205,0,0,6,,
19171206,1,0,4,88.7,12
19171301,0,1,65,151.8,43.5
19171302,1,1,50,146.3,39.1
19171303,1,1,70,137.5,27.6
19171305,0,1,18,155.5,45.3
19171306,1,0,15,149.6,38.5
19171401,0,1,50,161.1,48.7
19171402,1,1,45,162.6,53.9
19171403,0,0,17,172.9,55
19171501,0,1,85,162.1,46.5
19171502,1,1,80,131.3,34.4
19171503,1,1,45,153.1,39.5
19171504,0,1,25,161.5,46.2
19171505,1,1,22,,
19171506,0,0,5,,
